policy_value,policy_type,region,add_ons,commission
23788,Premium,West,No,1075.76
40768,Standard,East,Yes,1165.3600000000001
31411,Standard,North,No,828.22
5792,Standard,South,No,265.84000000000003
19150,Standard,South,No,533.0
5196,Premium,South,No,753.92
8208,Premium,South,Yes,1114.1599999999999
10462,Premium,South,No,859.24
10402,Standard,North,Yes,708.04
24264,Standard,East,No,535.28
35538,Premium,East,No,1260.76
40469,Premium,South,Yes,1759.38
13763,Premium,East,Yes,1125.26
43450,Premium,West,Yes,1769.0
47529,Standard,South,Yes,1400.58
38110,Standard,South,No,912.2
14593,Premium,West,No,891.86
5330,Premium,North,Yes,1106.6
37148,Standard,West,No,842.96
20052,Standard,North,No,601.04
44162,Premium,South,No,1533.24
47250,Premium,North,No,1645.0
40346,Premium,West,Yes,1706.92
16811,Standard,South,Yes,786.22
26824,Standard,North,Yes,1036.48
34626,Premium,North,Yes,1692.52
13319,Standard,North,Yes,766.38
35221,Standard,South,Yes,1154.42
36742,Premium,West,Yes,1634.8400000000001
15737,Premium,North,No,1014.74
17105,Premium,West,No,942.1
21410,Premium,South,Yes,1378.2
41096,Standard,East,Yes,1171.92
20884,Premium,North,Yes,1417.68
17146,Standard,North,Yes,842.9200000000001
43174,Standard,South,Yes,1313.48
33815,Premium,North,Yes,1676.3000000000002
42787,Premium,North,Yes,1855.74
19108,Premium,West,No,982.1600000000001
45503,Premium,West,Yes,1810.06
29323,Standard,West,No,686.46
26390,Premium,East,No,1077.8
8939,Standard,East,Yes,528.78
25670,Premium,East,Yes,1363.4
14192,Standard,West,No,383.84000000000003
47424,Standard,South,No,1098.48
21085,Premium,North,Yes,1421.7
23564,Premium,East,No,1021.28
31551,Standard,South,Yes,1081.02
42112,Standard,West,No,942.24
8247,Premium,West,No,764.94
29248,Premium,South,Yes,1534.96
13407,Standard,East,Yes,618.14
36711,Standard,South,Yes,1184.22
28278,Standard,East,No,615.5600000000001
14755,Premium,West,Yes,1195.1
46024,Premium,South,Yes,1870.48
23175,Standard,North,No,663.5
23066,Standard,West,No,561.3199999999999
16883,Standard,East,Yes,687.6600000000001
29978,Standard,South,Yes,1049.56
26236,Premium,West,Yes,1424.72
18371,Premium,East,Yes,1217.42
8023,Standard,East,Yes,510.46000000000004
23092,Standard,East,No,511.84000000000003
45240,Standard,West,No,1004.8000000000001
49698,Premium,East,Yes,1843.96
24640,Standard,East,No,542.8
18924,Premium,North,No,1078.48
18709,Premium,North,No,1074.18
44143,Standard,North,No,1082.8600000000001
48647,Standard,North,Yes,1472.94
20184,Standard,North,No,603.6800000000001
31649,Standard,South,No,782.98
32276,Premium,South,No,1295.52
27339,Standard,West,No,646.78
45871,Premium,South,Yes,1867.42
8686,Standard,East,No,223.72
37459,Standard,West,No,849.1800000000001
30961,Premium,North,No,1319.22
33428,Standard,West,No,768.5600000000001
40815,Premium,East,No,1366.3000000000002
24010,Premium,East,No,1030.2
31553,Standard,South,No,781.0600000000001
16342,Standard,East,Yes,676.84
49207,Premium,North,Yes,1984.1399999999999
18201,Standard,South,No,514.02
39544,Premium,East,Yes,1640.88
24914,Premium,West,No,1098.28
24636,Standard,East,Yes,842.72
42776,Standard,West,Yes,1255.52
46320,Premium,South,Yes,1876.4
27909,Premium,West,Yes,1458.18
9367,Premium,East,Yes,1037.3400000000001
35753,Premium,West,Yes,1615.06
10184,Standard,East,Yes,553.6800000000001
37184,Premium,East,Yes,1593.68
32593,Premium,East,Yes,1501.8600000000001
21188,Standard,South,Yes,873.76
20401,Premium,North,No,1108.02
43298,Premium,South,No,1515.96
13764,Premium,North,Yes,1275.28
20717,Standard,South,No,564.34
28625,Premium,South,Yes,1522.5
25905,Premium,West,Yes,1418.1
20126,Premium,North,No,1102.52
43611,Premium,North,Yes,1872.22
49003,Standard,North,Yes,1480.06
45326,Standard,South,Yes,1356.52
45630,Premium,North,No,1612.6
47920,Standard,South,No,1108.4
32511,Standard,East,No,700.22
7593,Standard,East,Yes,501.86
28365,Standard,East,Yes,917.3000000000001
17091,Premium,South,Yes,1291.82
22350,Premium,West,No,1047.0
17377,Standard,South,Yes,797.54
34561,Premium,East,Yes,1541.22
9807,Standard,West,Yes,596.14
43012,Standard,East,No,910.24
43404,Premium,East,Yes,1718.08
31957,Standard,West,No,739.14
42828,Premium,East,Yes,1706.56
18965,Standard,North,No,579.3
37394,Standard,West,Yes,1147.88
9774,Premium,East,Yes,1045.48
8808,Premium,North,Yes,1176.1599999999999
40134,Standard,West,Yes,1202.68
16940,Premium,South,No,988.8
35839,Standard,South,Yes,1166.78
13554,Standard,North,Yes,771.0799999999999
22100,Premium,East,Yes,1292.0
38518,Premium,North,No,1470.3600000000001
37682,Premium,South,No,1403.6399999999999
27382,Standard,North,Yes,1047.6399999999999
21762,Premium,North,No,1135.24
28297,Standard,North,Yes,1065.94
23916,Standard,West,No,578.3199999999999
47071,Standard,North,No,1141.42
30589,Premium,North,Yes,1611.78
24895,Standard,West,Yes,897.9000000000001
46286,Premium,East,Yes,1775.72
13183,Premium,South,No,913.6600000000001
24973,Standard,North,No,699.46
11839,Standard,North,No,436.78
34173,Standard,West,Yes,1083.46
40385,Premium,East,No,1357.7
23684,Standard,West,No,573.6800000000001
10717,Standard,West,No,314.34000000000003
20070,Standard,East,Yes,751.4000000000001
22944,Standard,South,No,608.88
22188,Standard,North,Yes,943.76
25513,Standard,East,Yes,860.26
45844,Premium,South,Yes,1866.88
18459,Standard,South,Yes,819.1800000000001
7132,Standard,North,Yes,642.64
16098,Premium,East,No,871.96
29205,Premium,East,Yes,1434.1
33183,Standard,West,Yes,1063.6599999999999
33332,Standard,West,Yes,1066.6399999999999
10214,Standard,North,No,404.28
18609,Premium,East,No,922.1800000000001
32235,Premium,North,Yes,1644.7
9748,Premium,West,Yes,1094.96
24141,Standard,West,Yes,882.8199999999999
47679,Standard,West,No,1053.58
23066,Standard,East,No,511.32
19877,Standard,South,No,547.54
18888,Premium,East,No,927.76
23167,Standard,East,No,513.34
28572,Standard,West,No,671.44
30631,Standard,South,Yes,1062.62
36070,Standard,East,No,771.4
40292,Premium,South,Yes,1755.8400000000001
30822,Standard,North,Yes,1116.44
11728,Premium,West,No,834.56
47534,Premium,East,No,1500.68
5487,Standard,North,Yes,609.74
45891,Premium,East,Yes,1767.8200000000002
42171,Premium,South,Yes,1793.42
15469,Standard,South,No,459.38
38056,Premium,North,Yes,1761.12
21179,Premium,West,Yes,1323.58
34808,Standard,East,No,746.16
38870,Premium,East,No,1327.4
14305,Premium,West,Yes,1186.1
8697,Premium,East,Yes,1023.94
29456,Standard,South,No,739.12
45981,Premium,North,No,1619.62
48171,Premium,North,Yes,1963.42
28734,Premium,West,Yes,1474.68
26465,Standard,West,No,629.3
38325,Standard,West,Yes,1166.5
27347,Standard,South,No,696.94
20285,Premium,West,No,1005.7
40943,Premium,North,Yes,1818.8600000000001
45086,Premium,South,Yes,1851.72
12369,Premium,North,No,947.38
14631,Standard,South,Yes,742.62
20204,Premium,West,No,1004.0799999999999
46207,Standard,North,No,1124.1399999999999
37428,Premium,South,Yes,1698.56
42551,Premium,North,Yes,1851.02
44173,Premium,West,Yes,1783.46
19813,Standard,West,No,496.26
23400,Premium,West,No,1068.0
5810,Standard,East,No,166.2
12623,Premium,East,No,802.46
49429,Standard,East,No,1038.58
42838,Premium,South,Yes,1806.76
16414,Standard,North,No,528.28
39217,Premium,North,Yes,1784.3400000000001
35861,Premium,West,Yes,1617.22
36480,Premium,East,Yes,1579.6
37647,Premium,East,Yes,1602.94
41087,Standard,East,No,871.74
37358,Premium,North,No,1447.1599999999999
7796,Standard,North,Yes,655.9200000000001
48936,Premium,North,No,1678.72
39669,Standard,North,Yes,1293.38
17036,Premium,East,No,890.72
20628,Standard,East,No,462.56
49182,Standard,North,Yes,1483.6399999999999
46168,Standard,North,Yes,1423.3600000000001
6418,Premium,West,Yes,1028.3600000000001
22992,Premium,East,No,1009.84
16213,Premium,East,Yes,1174.26
36778,Premium,South,No,1385.56
20006,Premium,South,No,1050.12
30873,Premium,East,No,1167.46
20530,Standard,West,No,510.6
47036,Standard,South,No,1090.72
21902,Premium,East,Yes,1288.04
36032,Standard,North,Yes,1220.6399999999999
39185,Premium,South,No,1433.7
7506,Premium,East,Yes,1000.12
18899,Premium,South,Yes,1327.98
21381,Standard,North,No,627.62
28306,Premium,East,Yes,1416.12
15897,Premium,West,No,917.94
37751,Premium,North,No,1455.02
6466,Standard,East,No,179.32
14665,Premium,West,Yes,1193.3
47444,Standard,East,No,998.88
36789,Standard,South,Yes,1185.78
31016,Premium,West,Yes,1520.3200000000002
31576,Premium,North,Yes,1631.52
41558,Premium,South,Yes,1781.1599999999999
46159,Standard,West,No,1023.1800000000001
15609,Standard,South,No,462.18
30432,Standard,South,No,758.64
41553,Premium,South,No,1481.06
18892,Premium,South,No,1027.8400000000001
36551,Standard,South,No,881.02
12261,Premium,South,No,895.22
6468,Premium,South,Yes,1079.3600000000001
13617,Standard,West,Yes,672.34
31490,Premium,South,No,1279.8000000000002
47353,Premium,East,Yes,1797.06
43883,Standard,South,Yes,1327.6599999999999
11208,Premium,West,Yes,1124.1599999999999
41782,Premium,East,No,1385.6399999999999
13250,Premium,South,Yes,1215.0
34295,Standard,South,Yes,1135.9
16234,Premium,East,Yes,1174.68
32163,Standard,North,Yes,1143.26
24777,Premium,South,Yes,1445.54
11544,Premium,East,No,780.88
44348,Standard,East,Yes,1236.96
24796,Standard,North,No,695.9200000000001
36537,Standard,North,No,930.74
40775,Standard,West,No,915.5
29075,Standard,North,Yes,1081.5
16137,Standard,West,Yes,722.74
17848,Premium,East,No,906.96
40298,Standard,East,Yes,1155.96
17307,Standard,South,No,496.14
30543,Standard,East,Yes,960.86
36248,Standard,South,No,874.96
33642,Premium,South,Yes,1622.8400000000001
29160,Standard,North,Yes,1083.2
30685,Standard,East,No,663.7
14767,Standard,West,Yes,695.34
22437,Premium,North,Yes,1448.74
31987,Premium,North,Yes,1639.74
28643,Standard,North,No,772.86
48063,Standard,North,No,1161.26
34450,Premium,West,Yes,1589.0
31180,Premium,North,No,1323.6
22008,Standard,West,Yes,840.1600000000001
6350,Standard,East,Yes,477.0
14596,Premium,West,No,891.9200000000001
15299,Standard,East,Yes,655.98
40574,Premium,West,No,1411.48
9199,Standard,West,No,283.98
22171,Standard,West,No,543.4200000000001
37929,Premium,East,Yes,1608.58
17814,Standard,North,Yes,856.28
13132,Premium,East,No,812.64
14065,Standard,East,Yes,631.3
41951,Premium,North,No,1539.02
8226,Premium,East,No,714.52
23022,Standard,East,No,510.44
40885,Premium,North,Yes,1817.7
48038,Standard,West,Yes,1360.76
34626,Standard,West,Yes,1092.52
48761,Premium,East,Yes,1825.22
18945,Premium,East,No,928.9000000000001
12007,Standard,South,Yes,690.14
25843,Premium,North,Yes,1516.8600000000001
43102,Standard,West,Yes,1262.04
13301,Standard,West,Yes,666.02
34468,Premium,East,Yes,1539.3600000000001
23192,Premium,South,No,1113.8400000000001
19470,Premium,West,Yes,1289.4
34871,Premium,West,No,1297.42
17685,Standard,East,No,403.7
11331,Premium,East,Yes,1076.62
22568,Premium,North,Yes,1451.3600000000001
31799,Standard,South,No,785.98
6543,Premium,North,No,830.86
46929,Premium,East,No,1488.58
44720,Standard,South,Yes,1344.4
26601,Standard,West,Yes,932.02
17643,Standard,East,No,402.86
18244,Standard,East,Yes,714.88
17684,Standard,East,No,403.68
5243,Premium,South,Yes,1054.8600000000001
29272,Standard,West,Yes,985.44
33042,Premium,South,No,1310.8400000000001
42954,Premium,South,Yes,1809.08
6238,Standard,South,Yes,574.76
48068,Standard,South,No,1111.3600000000001
7864,Premium,North,Yes,1157.28
6334,Standard,East,No,176.68
7730,Premium,East,Yes,1004.6
5743,Standard,South,Yes,564.86
8909,Premium,North,Yes,1178.18
7985,Standard,West,No,259.70000000000005
6751,Standard,North,Yes,635.02
30620,Premium,South,No,1262.4
9174,Standard,West,Yes,583.48
28368,Standard,North,Yes,1067.3600000000001
48731,Standard,South,No,1124.62
24251,Standard,North,No,685.02
33049,Standard,North,No,860.98
27715,Standard,North,No,754.3000000000001
15562,Premium,South,Yes,1261.24
10649,Premium,North,No,912.98
15921,Premium,East,No,868.4200000000001
43779,Premium,North,No,1575.58
40501,Standard,North,Yes,1310.02
10666,Premium,West,Yes,1113.32
35370,Standard,East,Yes,1057.4
43089,Premium,North,No,1561.78
36383,Premium,North,No,1427.6599999999999
7693,Standard,East,Yes,503.86
49477,Standard,West,No,1089.54
39258,Standard,North,No,985.16
28585,Premium,North,Yes,1571.7
48583,Premium,West,No,1571.6599999999999
40888,Premium,East,Yes,1667.76
7487,Premium,North,Yes,1149.74
38475,Premium,West,No,1369.5
27814,Premium,North,Yes,1556.28
14374,Premium,East,Yes,1137.48
5899,Standard,East,Yes,467.98
9427,Premium,South,Yes,1138.54
47995,Standard,West,Yes,1359.9
36232,Premium,North,No,1424.6399999999999
12544,Standard,South,Yes,700.88
26618,Standard,North,Yes,1032.3600000000001
42166,Premium,West,No,1443.3200000000002
32911,Premium,South,No,1308.22
44396,Premium,East,Yes,1737.92
8991,Premium,West,No,779.8199999999999
24656,Premium,East,No,1043.12
32118,Premium,South,No,1292.3600000000001
21082,Standard,West,Yes,821.64
47814,Premium,North,No,1656.28
42039,Standard,East,No,890.78
27590,Premium,South,Yes,1501.8000000000002
5353,Standard,West,Yes,507.06
21196,Premium,West,Yes,1323.92
11537,Standard,South,Yes,680.74
26137,Standard,North,No,722.74
14166,Premium,West,No,883.3199999999999
18148,Premium,West,Yes,1262.96
22828,Standard,South,Yes,906.56
21730,Premium,South,No,1084.6
23398,Premium,West,Yes,1367.96
5537,Standard,West,Yes,510.74
13313,Premium,East,Yes,1116.26
26283,Premium,West,Yes,1425.6599999999999
13688,Premium,West,Yes,1173.76
42545,Premium,North,No,1550.9
23784,Premium,North,No,1175.68
27398,Premium,South,No,1197.96
17754,Standard,East,No,405.08
23379,Standard,East,Yes,817.5799999999999
34355,Standard,South,No,837.1
27792,Standard,East,Yes,905.84
11470,Standard,East,Yes,579.4
22708,Premium,South,No,1104.16
21820,Standard,South,Yes,886.4000000000001
41516,Standard,South,No,980.32
41546,Premium,South,No,1480.92
27841,Standard,North,No,756.82
6165,Premium,South,No,773.3
45106,Standard,North,No,1102.12
25692,Standard,South,No,663.84
12484,Standard,South,No,399.68
26980,Premium,South,No,1189.6
28890,Premium,West,Yes,1477.8000000000002
22872,Premium,South,Yes,1407.44
32290,Premium,East,No,1195.8000000000002
39319,Standard,West,No,886.38
38673,Premium,East,No,1323.46
21272,Standard,North,Yes,925.44
17932,Standard,East,Yes,708.64
33655,Standard,East,No,723.1
21729,Premium,East,Yes,1284.58
40992,Premium,North,No,1519.8400000000001
30497,Premium,South,Yes,1559.94
48331,Premium,North,No,1666.62
21778,Standard,East,Yes,785.56
8778,Premium,East,No,725.56
6433,Standard,West,No,228.66
43681,Standard,South,No,1023.62
15918,Premium,East,Yes,1168.3600000000001
27064,Premium,West,Yes,1441.28
17081,Standard,West,Yes,741.62
13742,Standard,North,No,474.84000000000003
6351,Standard,West,Yes,527.02
34557,Premium,East,Yes,1541.1399999999999
6261,Standard,South,No,275.22
23155,Standard,West,No,563.1
31586,Standard,West,Yes,1031.72
39865,Premium,North,No,1497.3000000000002
7198,Premium,North,No,843.96
34607,Premium,East,No,1242.1399999999999
25538,Premium,West,No,1110.76
20379,Premium,South,Yes,1357.58
39883,Standard,East,No,847.66
17645,Premium,West,Yes,1252.9
43922,Standard,North,Yes,1378.44
12198,Premium,West,No,843.96
26580,Premium,South,No,1181.6
35113,Premium,West,Yes,1602.26
42315,Premium,North,No,1546.3000000000002
19348,Premium,North,Yes,1386.96
45363,Premium,North,No,1607.26
25377,Premium,North,No,1207.54
19022,Premium,East,Yes,1230.44
38954,Standard,East,Yes,1129.08
36972,Premium,East,No,1289.44
25074,Standard,North,No,701.48
43381,Standard,West,Yes,1267.62
44160,Standard,South,No,1033.2
15615,Standard,South,No,462.3
45517,Standard,East,No,960.34
25803,Standard,West,Yes,916.0600000000001
21511,Premium,North,No,1130.22
27734,Premium,West,No,1154.68
15220,Standard,West,No,404.40000000000003
36385,Standard,North,Yes,1227.7
11874,Premium,South,No,887.48
28772,Premium,East,No,1125.44
8932,Premium,West,Yes,1078.6399999999999
30427,Premium,South,Yes,1558.54
44808,Standard,South,No,1046.1599999999999
34600,Premium,East,No,1242.0
25058,Standard,North,Yes,1001.1600000000001
22670,Premium,East,No,1003.4000000000001
23091,Standard,North,Yes,961.8199999999999
28094,Standard,West,Yes,961.88
13719,Premium,North,No,974.38
33301,Premium,East,No,1216.02
22393,Premium,North,No,1147.8600000000001
6425,Premium,West,No,728.5
41979,Premium,West,Yes,1739.58
35136,Standard,East,Yes,1052.72
31356,Standard,South,Yes,1077.12
8389,Premium,East,Yes,1017.78
22178,Premium,East,No,993.56
12018,Premium,South,Yes,1190.3600000000001
11370,Premium,North,No,927.4
42323,Premium,East,No,1396.46
41823,Standard,East,No,886.46
41663,Standard,East,Yes,1183.26
49854,Standard,East,Yes,1347.08
28054,Premium,South,No,1211.08
20317,Premium,South,No,1056.3400000000001
7471,Standard,East,No,199.42000000000002
23054,Standard,West,No,561.0799999999999
27791,Standard,East,Yes,905.82
22699,Premium,South,No,1103.98
33307,Standard,South,No,816.14
37513,Premium,East,Yes,1600.26
14870,Standard,West,Yes,697.4000000000001
30342,Premium,South,No,1256.8400000000001
21011,Premium,East,No,970.22
22928,Premium,South,No,1108.56
36098,Standard,South,Yes,1171.96
10355,Standard,West,No,307.1
24179,Standard,South,No,633.5799999999999
14884,Premium,South,No,947.6800000000001
39250,Standard,East,Yes,1135.0
44574,Premium,East,Yes,1741.48
34603,Standard,South,Yes,1142.06
26575,Standard,West,No,631.5
27150,Standard,West,Yes,943.0
8402,Standard,West,Yes,568.04
28911,Standard,East,Yes,928.22
20110,Premium,West,No,1002.2
34523,Premium,West,No,1290.46
19351,Standard,West,Yes,787.02
16615,Premium,North,No,1032.3
45932,Standard,East,No,968.64
7224,Standard,West,No,244.48
15449,Premium,West,Yes,1208.98
24435,Standard,North,Yes,988.7
23101,Standard,North,Yes,962.02
25405,Standard,East,Yes,858.1
48122,Standard,East,No,1012.44
16713,Premium,West,No,934.26
11554,Premium,West,No,831.08
15548,Premium,West,Yes,1210.96
20580,Standard,South,Yes,861.6
21227,Standard,North,Yes,924.54
46339,Standard,East,No,976.78
44725,Premium,East,No,1444.5
46718,Premium,North,Yes,1934.3600000000001
9954,Standard,West,No,299.08000000000004
39020,Standard,West,No,880.4
15265,Standard,South,No,455.3
11496,Premium,East,Yes,1079.92
49897,Premium,East,Yes,1847.94
28539,Standard,West,No,670.78
31052,Premium,South,No,1271.04
22597,Standard,South,Yes,901.94
33845,Premium,North,Yes,1676.9
44973,Premium,South,No,1549.46
47657,Premium,North,Yes,1953.1399999999999
8978,Premium,West,No,779.56
38653,Standard,North,No,973.0600000000001
16446,Standard,North,No,528.9200000000001
41624,Standard,North,No,1032.48
48872,Standard,East,Yes,1327.44
29336,Standard,East,Yes,936.72
47763,Standard,West,Yes,1355.26
21455,Premium,East,No,979.1
45384,Standard,East,Yes,1257.68
16180,Premium,South,Yes,1273.6
9170,Premium,West,No,783.4
12778,Premium,North,Yes,1255.56
